Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Lasith Malinga,49758,10,0,70,2,7.00,28,9,1,1,0,0
Suranga Lakmal,49619,10,1,72,1,7.20,29,8,2,3,0,0
Nuwan Pradeep,324358,10,0,73,1,7.30,23,7,1,2,0,0
Thisara Perera,233514,9,0,54,1,6.00,27,2,4,0,0,0
Danushka Gunathilaka,345821,8,0,41,0,5.12,24,5,0,0,0,0
Asela Gunaratne,360456,3,0,7,1,2.33,11,0,0,0,0,0
Bhuvneshwar Kumar,326016,10,0,54,1,5.40,30,6,0,1,0,1
Umesh Yadav,376116,9.4,0,67,0,6.93,28,7,2,1,0,1
Jasprit Bumrah,625383,10,0,52,0,5.20,26,3,1,0,1,1
Hardik Pandya,625371,7,1,51,0,7.28,17,6,1,1,0,1
Ravindra Jadeja,234675,6,0,52,0,8.66,12,7,1,1,0,1
Kedar Jadhav,290716,3,0,18,0,6.00,4,1,0,1,0,1
Virat Kohli,253802,3,0,17,0,5.66,5,1,0,0,0,1
