Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Lasith Malinga,49758,4,0,37,0,9.25,8,5,0,2,0,0
Kasun Rajitha,499594,4,0,75,0,18.75,4,7,6,0,1,0
Nuwan Pradeep,324358,4,0,28,0,7.00,9,4,0,0,0,0
Lakshan Sandakan,429738,4,0,41,1,10.25,6,6,0,1,0,0
PWH de Silva,784379,3,0,42,0,14.00,2,2,4,0,0,0
Dasun Shanaka,437316,1,0,10,1,10.00,1,1,0,1,0,0
Mitchell Starc,311592,4,0,18,2,4.50,16,3,0,0,0,1
Kane Richardson,272262,4,0,21,0,5.25,16,1,1,1,1,1
Pat Cummins,489889,4,0,27,2,6.75,11,4,0,0,0,1
Adam Zampa,379504,4,0,14,3,3.50,12,0,0,0,0,1
Ashton Agar,505120,4,0,13,1,3.25,11,0,0,0,0,1
