Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jayant Yadav,447587,4,0,32,1,8.00,8,3,1,1,0,0
Nathan Coulter-Nile,261354,4,0,25,2,6.25,10,2,0,0,2,0
Mohammed Shami,481896,3,0,26,1,8.66,4,4,0,0,0,0
Chris Morris,439952,4,0,19,1,4.75,10,1,0,1,0,0
Jean-Paul Duminy,44932,2,0,19,0,9.50,5,3,0,1,0,0
Amit Mishra,31107,3,0,19,2,6.33,7,1,1,0,0,0
Bhuvneshwar Kumar,326016,4,0,32,0,8.00,9,2,1,2,0,1
Ashish Nehra,31820,3,0,23,1,7.66,9,3,1,0,0,1
Barinder Sran,537126,2,0,21,0,10.50,5,3,1,0,0,1
Mustafizur Rahman,330902,4,0,39,0,9.75,6,3,2,1,0,1
Moises Henriques,5961,3,0,19,2,6.33,9,1,1,0,0,1
Deepak Hooda,497121,1,0,5,0,5.00,1,0,0,0,0,1
Yuvraj Singh,36084,1.1,0,11,0,9.42,2,0,1,0,0,1
