Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Imad Wasim,227758,4,0,26,0,6.50,7,1,1,1,0,0
Mohammad Amir,290948,4,0,21,1,5.25,8,1,0,0,0,0
Usman Shinwari,697279,2,0,25,0,12.50,1,3,1,0,0,0
Sohail Khan,317252,4,0,29,0,7.25,7,2,1,1,0,0
Umer Khan,1072473,4,0,25,2,6.25,8,1,1,0,0,0
Sikandar Raza,299572,2,0,9,1,4.50,4,0,0,0,0,0
Yasir Shah,43685,2,0,11,0,5.50,6,1,0,0,0,1
Shaheen Shah Afridi,1072470,4,0,20,2,5.00,14,1,1,0,0,1
Hardus Viljoen,375126,4,0,30,1,7.50,8,2,1,2,0,1
Rahat Ali,323244,3.5,0,19,3,4.95,9,1,0,0,0,1
Mohammad Hafeez,41434,1.5,0,12,0,6.54,2,0,0,0,0,1
Haris Rauf,1161606,4,0,23,4,5.75,7,2,0,0,0,1
Sohail Akhtar,532424,0.1,0,0,0,0.00,1,0,0,0,0,1
