Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,9,2,41,0,4.55,38,7,0,3,0,0
Jasprit Bumrah,625383,10,2,27,5,2.70,43,2,0,1,0,0
Yuzvendra Chahal,430246,10,0,49,0,4.90,24,2,1,0,0,0
Hardik Pandya,625371,8,0,42,1,5.25,24,5,0,2,0,0
Axar Patel,554691,10,1,35,1,3.50,35,2,0,1,0,0
Kedar Jadhav,290716,3,0,12,1,4.00,9,0,0,1,0,0
Lasith Malinga,49758,5,0,25,1,5.00,16,3,0,1,0,1
Vishwa Fernando,465783,8.1,2,35,1,4.28,32,4,1,0,0,1
Dushmantha Chameera,552152,10,1,59,0,5.90,30,8,0,0,0,1
Angelo Mathews,49764,3,0,17,0,5.66,10,3,0,0,0,1
Akila Dananjaya,574178,10,0,38,2,3.80,37,2,1,0,0,1
Milinda Siriwardana,222354,9,0,43,0,4.77,26,3,1,0,0,1
