Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Woakes,247235,5,0,22,1,4.40,17,2,0,0,0,0
Jofra Archer,669855,10,2,52,3,5.20,38,4,3,2,0,0
Mark Wood,351588,8,0,40,3,5.00,23,3,0,1,0,0
Ben Stokes,311158,5,0,16,0,3.20,20,2,0,0,0,0
Moeen Ali,8917,10,0,40,0,4.00,28,0,0,3,0,0
Adil Rashid,244497,10,0,45,2,4.50,27,3,0,0,0,0
Joe Root,303669,2,0,13,0,6.50,3,1,0,0,0,0
Lasith Malinga,49758,10,1,43,4,4.30,39,5,0,2,0,1
Nuwan Pradeep,324358,10,1,38,1,3.80,40,5,0,2,0,1
Dhananjaya de Silva,465793,8,0,32,3,4.00,24,0,1,0,0,1
Thisara Perera,233514,8,0,34,0,4.25,23,2,0,0,0,1
Isuru Udana,328026,8,0,41,2,5.12,28,3,2,1,0,1
Jeevan Mendis,49700,3,0,23,0,7.66,5,0,2,0,0,1
