Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Morris,439952,4,1,42,0,10.50,11,3,4,0,0,0
Junior Dala,545467,4,1,28,2,7.00,14,5,0,0,0,0
Dane Paterson,327947,4,0,51,0,12.75,4,7,1,0,0,0
Jean-Paul Duminy,44932,2,0,13,1,6.50,4,1,0,1,0,0
Tabraiz Shamsi,379145,2,0,24,0,12.00,3,1,2,0,0,0
Andile Phehlukwayo,540316,2,0,15,1,7.50,3,1,0,0,0,0
JJ Smuts,280490,2,0,15,0,7.50,3,0,1,0,0,0
Bhuvneshwar Kumar,326016,3,0,19,0,6.33,7,2,0,0,0,1
Shardul Thakur,475281,4,0,31,1,7.75,6,3,0,1,0,1
Jaydev Unadkat,390484,3.4,0,42,2,11.45,9,2,4,2,0,1
Hardik Pandya,625371,4,0,31,1,7.75,6,3,0,1,0,1
Yuzvendra Chahal,430246,4,0,64,0,16.00,4,2,7,1,0,1
