Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Billy Stanlake,533042,4,0,28,2,7.00,13,1,1,2,0,0
Nathan Coulter-Nile,261354,3,0,23,0,7.66,4,2,0,0,0,0
Glenn Maxwell,325026,2,0,22,0,11.00,1,0,2,0,0,0
Tom O'Connell,1159591,1,0,15,0,15.00,1,0,2,0,0,0
Clint Hinchliffe,774217,1,0,17,0,17.00,0,2,1,0,0,0
Liam Hatcher,901155,3,0,17,2,5.66,10,2,0,2,0,0
Hilton Cartwright,557295,1,0,23,0,23.00,0,0,3,1,0,0
Nic Maddinson,333780,2,0,8,2,4.00,5,0,0,0,0,0
Joel Paris,501012,1,0,10,0,10.00,1,1,0,0,0,1
Jhye Richardson,774223,0.1,0,0,1,0.00,1,0,0,0,0,1
