Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sheldon Cottrell,495551,10,1,56,4,5.60,30,3,1,1,0,0
Kemar Roach,230553,10,2,38,0,3.80,41,5,0,0,0,0
Jason Holder,391485,7,0,42,0,6.00,17,5,0,0,1,0
Oshane Thomas,914567,6,0,30,0,5.00,20,4,0,0,0,0
Carlos Brathwaite,457249,6,0,58,2,9.66,8,3,3,1,0,0
Ashley Nurse,315594,9,0,55,0,6.11,13,3,0,0,0,0
Chris Gayle,51880,2,0,8,1,4.00,5,0,0,1,0,0
Trent Boult,277912,10,1,30,4,3.00,42,3,0,1,0,1
Matt Henry,506612,9,0,76,1,8.44,29,6,6,2,0,1
Lockie Ferguson,493773,10,0,59,3,5.90,35,6,2,2,0,1
James Neesham,355269,6,0,35,1,5.83,21,6,0,0,0,1
Mitchell Santner,502714,10,1,61,0,6.10,32,2,5,0,0,1
Colin de Grandhomme,55395,4,0,22,1,5.50,15,4,0,0,0,1
