Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Alzarri Joseph,670031,10,1,42,2,4.20,40,3,1,3,0,0
Jason Holder,391485,9,0,66,1,7.33,23,4,4,1,0,0
Akeal Hosein,530812,4,0,20,1,5.00,12,1,1,0,0,0
Romario Shepherd,677077,3,0,37,0,12.33,8,7,1,1,0,0
Fabian Allen,670013,10,0,43,0,4.30,28,0,1,0,0,0
Kieron Pollard,230559,4,0,17,0,4.25,8,0,0,0,0,0
Jason Mohammed,230549,10,0,47,3,4.70,31,4,1,0,0,0
Nuwan Pradeep,324358,9.4,0,66,2,6.82,28,8,1,3,0,1
Dushmantha Chameera,552152,10,0,56,0,5.60,31,6,0,0,1,1
Thisara Perera,233514,7,0,45,2,6.42,15,2,2,0,0,1
Danushka Gunathilaka,345821,3,0,17,0,5.66,6,0,1,0,0,1
PWH de Silva,784379,10,0,48,0,4.80,30,2,2,0,0,1
Lakshan Sandakan,429738,10,1,36,1,3.60,35,2,1,0,0,1
