Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Steve O'Keefe,7069,4,0,20,1,5.00,9,1,0,0,0,0
Jackson Bird,215152,4,0,21,2,5.25,11,2,0,2,0,0
Nathan Lyon,272279,4,0,24,1,6.00,11,1,1,2,0,0
Tom Curran,550235,4,0,25,2,6.25,10,0,1,1,0,0
Ben Dwarshuis,679567,4,0,35,2,8.75,9,4,1,1,0,0
Mujeeb Ur Rahman,974109,4,0,32,0,8.00,11,4,1,1,0,1
James Pattinson,272465,3.5,0,19,1,4.95,9,1,0,1,0,1
Ben Cutting,230371,1,0,5,0,5.00,1,0,0,0,0,1
Ben Laughlin,315623,3,0,30,1,10.00,6,4,1,0,0,1
Mitchell Swepson,590326,3,0,22,0,7.33,5,2,0,1,0,1
Marnus Labuschagne,787987,1,0,11,0,11.00,1,2,0,0,0,1
