Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Josh Lalor,272385,4,0,27,0,6.75,13,4,0,1,0,0
James Pattinson,272465,4,0,31,1,7.75,7,1,1,1,0,0
Mujeeb Ur Rahman,974109,4,0,29,0,7.25,7,1,1,1,0,0
Ben Laughlin,315623,4,0,31,3,7.75,10,2,1,2,0,0
Ben Cutting,230371,4,0,43,2,10.75,9,2,4,0,0,0
Andrew Fekete,270493,2,0,22,1,11.00,4,4,0,0,0,1
Samit Patel,18632,3,0,22,2,7.33,7,3,0,0,0,1
Jack Wildermuth,570854,3,0,28,0,9.33,7,4,1,0,0,1
Mohammad Nabi,25913,1,0,24,0,24.00,1,1,3,0,0,1
Cameron Boyce,326625,4,0,15,4,3.75,12,0,0,0,0,1
Dan Christian,4864,2,0,9,2,4.50,7,1,0,0,0,1
