Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Billy Stanlake,533042,4,1,21,2,5.25,17,3,1,0,0,0
Jhye Richardson,774223,4,0,32,2,8.00,11,1,2,2,0,0
Marcus Stoinis,325012,3,0,31,0,10.33,5,4,1,1,0,0
Ashton Agar,505120,3,0,22,0,7.33,6,1,1,0,0,0
Andrew Tye,459508,4,0,28,3,7.00,9,1,1,1,0,0
Jack Wildermuth,570854,2,0,16,1,8.00,2,1,0,0,0,0
Wellington Masakadza,571703,4,0,32,1,8.00,10,2,2,0,0,1
Blessing Muzarabani,827051,4,0,21,3,5.25,8,0,0,2,0,1
Donald Tiripano,392945,3.5,0,27,1,7.04,10,3,0,3,0,1
Solomon Mire,290462,2,0,17,0,8.50,2,1,0,0,0,1
Brandon Mavuta,806239,4,0,33,0,8.25,7,1,1,2,0,1
Malcolm Waller,55872,2,0,20,0,10.00,3,0,2,0,0,1
