Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dwarshuis,679567,4,0,38,0,9.50,8,5,1,0,1,0
Jackson Bird,215152,4,0,31,0,7.75,6,2,1,0,0,0
Tom Curran,550235,4,0,23,2,5.75,8,0,1,0,0,0
Sean Abbott,398666,4,0,28,2,7.00,9,1,1,1,1,0
Lloyd Pope,1076721,4,0,23,3,5.75,10,1,1,1,0,0
Jonathan Cook,1137279,4,0,18,1,4.50,8,0,0,0,0,1
Chris Green,787073,2,0,18,1,9.00,3,1,1,0,0,1
Daniel Sams,826901,4,0,24,1,6.00,9,3,0,0,0,1
Chris Tremain,553800,4,0,37,0,9.25,8,3,1,2,0,1
Chris Morris,439952,4,0,36,2,9.00,9,5,1,0,0,1
Arjun Nair,901157,2,0,14,0,7.00,2,1,0,0,0,1
