Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Steve O'Keefe,7069,4,0,27,1,6.75,11,2,1,1,0,0
Josh Hazlewood,288284,4,0,43,0,10.75,7,2,3,0,0,0
Tom Curran,550235,4,0,27,3,6.75,8,2,0,0,0,0
Nathan Lyon,272279,4,0,34,0,8.50,8,0,3,0,0,0
Ben Dwarshuis,679567,4,0,41,1,10.25,9,4,2,0,0,0
Samit Patel,18632,3,0,26,0,8.66,6,3,1,0,0,1
Kane Richardson,272262,4,0,37,0,9.25,7,3,1,0,0,1
Will Sutherland,1076722,3.4,0,24,1,6.54,8,1,0,2,0,1
Dan Christian,4864,1,0,18,0,18.00,1,2,1,1,0,1
Mohammad Nabi,25913,3,0,27,1,9.00,5,1,1,1,0,1
Cameron Boyce,326625,4,0,43,0,10.75,5,4,1,0,0,1
