Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,4,0,27,1,6.75,12,3,1,1,0,0
Mitchell McClenaghan,319439,4,0,35,1,8.75,10,3,2,1,0,0
Jasprit Bumrah,625383,4,0,28,0,7.00,11,1,2,0,0,0
Krunal Pandya,471342,4,0,15,1,3.75,11,0,0,0,0,0
Harbhajan Singh,29264,3,0,19,0,6.33,5,0,1,0,0,0
Kieron Pollard,230559,1,0,22,0,22.00,2,1,3,0,0,0
Stuart Binny,27223,1,0,2,0,2.00,4,0,0,0,0,1
Sreenath Aravind,290632,4,0,23,1,5.75,10,1,1,0,0,1
Chris Jordan,288992,3,0,37,0,12.33,5,3,2,2,1,1
Shane Watson,8180,3,0,38,0,12.66,6,4,2,3,0,1
Yuzvendra Chahal,430246,4,0,16,1,4.00,9,0,0,0,0,1
Varun Aaron,360911,3.4,0,37,2,10.09,9,1,3,3,1,1
