Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,10,0,73,3,7.30,25,5,4,0,0,0
Trent Boult,277912,10,1,35,4,3.50,36,2,0,2,0,0
Adam Milne,450860,9,0,62,0,6.88,22,5,2,3,0,0
Mitchell Santner,502714,10,0,41,1,4.09,33,2,1,3,0,0
Colin de Grandhomme,55395,4,0,27,0,6.75,9,3,0,1,0,0
Colin Munro,232359,7,0,38,0,5.42,16,3,0,1,0,0
Bhuvneshwar Kumar,326016,10,0,56,1,5.60,34,7,1,2,0,1
Jasprit Bumrah,625383,9,0,56,1,6.22,26,7,1,1,0,1
Kuldeep Yadav,559235,10,0,64,1,6.40,20,7,0,0,0,1
Hardik Pandya,625371,10,0,46,1,4.59,29,4,0,2,0,1
Yuzvendra Chahal,430246,10,0,51,0,5.09,20,0,1,0,0,1
