Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dhawal Kulkarni,277955,4,0,30,1,7.50,10,4,0,3,0,0
Krishnappa Gowtham,424377,4,0,32,1,8.00,10,2,2,1,0,0
Jofra Archer,669855,4,0,17,0,4.25,13,0,1,0,0,0
Ben Stokes,311158,4,0,48,2,12.00,8,5,2,3,0,0
Jaydev Unadkat,390484,3,0,44,0,14.66,4,6,2,1,0,0
Shreyas Gopal,344580,1,0,5,0,5.00,2,0,0,0,0,0
Sam Curran,662973,4,0,52,2,13.00,7,7,2,1,0,1
Mujeeb Ur Rahman,974109,4,0,31,2,7.75,11,2,2,1,0,1
Mohammed Shami,481896,4,0,33,0,8.25,8,3,1,0,0,1
Ravichandran Ashwin,26421,4,0,20,1,5.00,6,0,0,0,0,1
Ankit Rajpoot,591650,4,0,33,2,8.25,9,4,0,0,2,1
