Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Trent Boult,277912,10,1,61,2,6.10,37,9,1,4,0,0
Doug Bracewell,362541,10,0,59,0,5.90,28,8,0,1,0,0
Lockie Ferguson,493773,10,0,81,2,8.10,31,11,3,1,0,0
Ish Sodhi,559066,10,0,43,0,4.30,25,0,1,1,0,0
Colin de Grandhomme,55395,8,0,62,0,7.75,11,4,1,2,0,0
Colin Munro,232359,2,0,17,0,8.50,4,2,0,1,0,0
Bhuvneshwar Kumar,326016,7,1,42,2,6.00,28,5,2,1,0,1
Mohammed Shami,481896,6,0,43,1,7.16,20,4,2,0,0,1
Vijay Shankar,477021,2,0,17,0,8.50,5,3,0,1,0,1
Yuzvendra Chahal,430246,9.2,0,52,2,5.57,26,3,2,0,0,1
Kedar Jadhav,290716,6,0,35,1,5.83,15,2,1,0,0,1
Kuldeep Yadav,559235,10,0,45,4,4.50,33,3,1,0,0,1
