Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Starc,311592,3,0,30,0,10.00,6,5,0,1,0,0
Ashton Agar,505120,4,0,32,2,8.00,8,2,2,0,0,0
Pat Cummins,489889,3,0,24,1,8.00,6,3,0,0,0,0
Kane Richardson,272262,3,0,13,2,4.33,9,1,0,0,0,0
Adam Zampa,379504,4,0,47,0,11.75,7,3,3,1,0,0
Glenn Maxwell,325026,3,0,14,2,4.66,6,0,0,0,0,0
Jofra Archer,669855,4,0,33,2,8.25,9,4,0,2,0,1
Mark Wood,351588,4,0,31,1,7.75,10,4,0,2,0,1
Chris Jordan,288992,3,0,23,0,7.66,7,3,0,1,0,1
Tom Curran,550235,4,0,33,0,8.25,5,0,1,1,0,1
Adil Rashid,244497,4,0,29,2,7.25,10,2,1,0,0,1
Moeen Ali,8917,1,0,9,0,9.00,2,0,1,0,0,1
