Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,5,1,19,1,3.80,23,4,0,0,0,0
Jasprit Bumrah,625383,5,1,12,1,2.40,20,0,0,0,0,0
Hardik Pandya,625371,5,0,34,0,6.80,14,6,0,0,0,0
Yuzvendra Chahal,430246,8.2,1,22,5,2.64,32,1,0,0,0,0
Kuldeep Yadav,559235,6,0,20,3,3.33,25,1,1,1,0,0
Kedar Jadhav,290716,3,0,11,0,3.66,7,0,0,0,0,0
Morne Morkel,46538,4,0,30,0,7.50,14,4,1,3,0,1
Kagiso Rabada,550215,5,0,24,1,4.80,21,3,1,1,0,1
Chris Morris,439952,3,0,16,0,5.33,11,2,0,1,0,1
Imran Tahir,40618,5.3,0,30,0,5.45,14,2,0,1,0,1
Tabraiz Shamsi,379145,3,1,18,0,6.00,12,4,0,0,0,1
