Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shakib Al Hasan,56143,2,0,9,1,4.50,7,1,0,1,0,0
Rubel Hossain,300619,4,0,41,1,10.25,5,6,0,0,0,0
Mustafizur Rahman,330902,4,1,39,2,9.75,11,2,3,2,0,0
Mehidy Hasan Miraz,629063,4,0,16,1,4.00,12,1,0,0,0,0
Mahmudullah,56025,4,0,29,0,7.25,6,2,0,1,0,0
Soumya Sarkar,436677,2,0,21,1,10.50,3,1,1,1,0,0
Nuwan Pradeep,324358,1,0,10,0,10.00,3,2,0,1,0,1
Akila Dananjaya,574178,4,0,37,2,9.25,9,3,2,1,0,1
Amila Aponso,429748,3,0,19,1,6.33,6,2,0,0,0,1
Thisara Perera,233514,2,0,20,0,10.00,3,2,0,0,0,1
Danushka Gunathilaka,345821,3,0,24,1,8.00,6,1,0,3,0,1
Jeevan Mendis,49700,4,0,24,1,6.00,8,0,1,0,0,1
Isuru Udana,328026,2.5,0,26,1,9.17,4,2,1,0,0,1
