Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jason Holder,391485,9,1,46,0,5.11,30,5,0,2,0,0
Shannon Gabriel,446101,10,0,58,2,5.80,35,2,3,2,1,0
Carlos Brathwaite,457249,10,1,54,0,5.40,27,3,1,1,0,0
Ashley Nurse,315594,10,0,57,2,5.70,28,6,0,1,0,0
Devendra Bishoo,341593,6,0,49,1,8.16,12,5,0,5,0,0
Jason Mohammed,230549,5,0,25,0,5.00,14,1,1,0,0,0
Steven Finn,210283,9,0,49,0,5.44,22,5,0,1,0,1
Chris Woakes,247235,9,1,47,4,5.22,31,2,3,0,0,1
Joe Root,303669,5,0,31,0,6.20,13,1,1,1,0,1
Liam Plunkett,19264,8.2,1,40,4,4.80,26,3,0,3,0,1
Moeen Ali,8917,7,0,37,0,5.28,21,5,0,0,0,1
Adil Rashid,244497,9,1,43,1,4.77,27,3,0,2,0,1
