Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Josh Lalor,272385,3,0,33,0,11.00,4,2,2,0,0,0
Kane Richardson,272262,4,0,31,0,7.75,8,4,0,0,0,0
Peter Hatzoglou,1191384,4,0,33,0,8.25,8,1,2,0,0,0
Noor Ahmad,1182529,3,0,36,1,12.00,4,3,2,0,2,0
Jack Prestwidge,977451,4,0,32,2,8.00,9,1,2,1,1,0
Mohammad Nabi,25913,2,0,17,0,8.50,1,0,1,0,0,0
Jhye Richardson,774223,4,0,39,1,9.75,9,3,2,2,0,1
Jason Behrendorff,272477,2,0,13,1,6.50,6,2,0,1,0,1
Aaron Hardie,1124283,2,0,10,2,5.00,6,1,0,0,0,1
Andrew Tye,459508,1,0,5,1,5.00,2,0,0,0,0,1
Fawad Ahmed,240609,2.5,1,5,2,1.76,15,1,0,0,0,1
Liam Livingstone,403902,1,0,13,1,13.00,3,0,2,0,0,1
