Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Krishnappa Gowtham,424377,2,0,23,0,11.50,5,3,1,2,0,0
Dhawal Kulkarni,277955,4,0,43,1,10.75,8,7,1,0,0,0
Jofra Archer,669855,4,0,16,2,4.00,14,0,0,3,0,0
Ben Stokes,311158,4,0,26,2,6.50,11,2,1,1,0,0
Shreyas Gopal,344580,2,0,21,0,10.50,2,0,2,0,0,0
Jaydev Unadkat,390484,4,0,37,1,9.25,8,3,2,1,0,0
Jasprit Bumrah,625383,3,0,34,1,11.33,6,4,1,1,0,1
Mitchell McClenaghan,319439,4,0,28,0,7.00,12,4,0,3,0,1
Krunal Pandya,471342,4,0,24,0,6.00,8,1,1,0,0,1
Hardik Pandya,625371,4,0,52,2,13.00,7,4,4,0,0,1
Mayank Markande,1081442,3,0,32,0,10.66,2,3,1,0,0,1
