Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,9.3,0,44,2,4.63,33,4,0,2,0,0
Trent Boult,277912,10,0,56,1,5.60,34,4,2,0,0,0
Adam Milne,450860,10,0,79,3,7.90,26,5,3,4,0,0
Corey Anderson,277662,9,0,55,3,6.11,23,0,3,3,0,0
Mitchell Santner,502714,8,0,54,1,6.75,18,3,2,1,0,0
James Neesham,355269,3,0,17,0,5.66,11,3,0,0,0,0
Jake Ball,414990,8,2,31,2,3.87,30,4,0,0,0,1
Mark Wood,351588,9,0,32,1,3.55,32,2,0,0,0,1
Liam Plunkett,19264,9.3,0,55,4,5.78,24,3,1,0,0,1
Ben Stokes,311158,8,0,46,1,5.75,24,6,0,3,0,1
Adil Rashid,244497,10,0,47,2,4.70,28,3,0,1,0,1
