Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,33,0,8.25,7,5,0,0,0,0
Khaleel Ahmed,942645,4,0,35,0,8.75,10,5,0,4,0,0
Jasprit Bumrah,625383,4,0,38,0,9.50,5,5,0,1,0,0
Kuldeep Yadav,559235,4,0,19,1,4.75,13,1,0,2,0,0
Krunal Pandya,471342,4,0,36,4,9.00,5,5,0,1,0,0
Mitchell Starc,311592,4,0,26,1,6.50,11,3,0,1,0,1
Nathan Coulter-Nile,261354,3,0,40,0,13.33,5,3,3,1,0,1
Marcus Stoinis,325012,1,0,22,0,22.00,1,2,2,1,0,1
Adam Zampa,379504,4,1,22,1,5.50,11,1,0,1,0,1
Glenn Maxwell,325026,4,0,25,1,6.25,8,0,1,0,0,1
Andrew Tye,459508,3.4,0,32,1,8.72,11,3,2,1,0,1
