Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,7,1,15,3,2.14,35,2,0,0,0,0
Jasprit Bumrah,625383,7.1,2,23,2,3.20,31,3,0,0,0,0
Hardik Pandya,625371,4.5,0,24,0,4.96,15,3,0,0,0,0
Yuzvendra Chahal,430246,7,0,34,0,4.85,20,2,0,0,1,0
Kuldeep Yadav,559235,8,0,37,1,4.62,23,0,2,0,0,0
Ambati Rayudu,33141,0.1,0,0,0,0.00,1,0,0,0,0,0
Kedar Jadhav,290716,9,1,23,3,2.55,34,0,0,0,0,0
Mohammad Amir,290948,6,1,23,0,3.83,24,3,0,0,0,1
Usman Shinwari,697279,4,0,27,0,6.75,15,2,2,0,1,1
Hasan Ali,681305,4,0,33,0,8.25,10,3,2,0,0,1
Faheem Ashraf,681117,5,0,31,1,6.20,14,4,0,2,1,1
Shadab Khan,922943,1.3,0,6,1,4.00,6,1,0,0,0,1
Fakhar Zaman,512191,6.3,0,25,0,3.84,23,1,1,0,0,1
Shoaib Malik,42657,2,0,19,0,9.50,2,3,0,0,0,1
