Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mujeeb Ur Rahman,974109,4,0,27,1,6.75,13,2,2,0,0,0
Mohammad Nabi,25913,3,0,19,0,6.33,10,2,1,0,0,0
Fareed Ahmad,568136,1,0,17,0,17.00,0,0,2,0,0,0
Rashid Khan,793463,4,0,34,1,8.50,7,1,2,0,0,0
Naveen-ul-Haq,793447,4,0,39,1,9.75,6,2,2,1,0,0
Gulbadin Naib,352048,4,0,24,2,6.00,9,1,0,0,0,0
Sheldon Cottrell,495551,2,0,5,1,2.50,8,0,0,0,0,1
Jason Holder,391485,4,0,29,1,7.25,10,2,1,1,1,1
Kesrick Williams,450075,4,0,17,3,4.25,15,2,0,1,0,1
Kieron Pollard,230559,3,0,17,2,5.66,8,0,1,1,0,1
Sherfane Rutherford,914541,3,0,28,0,9.33,4,3,0,3,0,1
Hayden Walsh,443263,4,0,34,2,8.50,8,6,0,0,0,1
