Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jofra Archer,669855,4,0,32,1,8.00,12,1,2,3,0,0
Mark Wood,351588,4,0,25,1,6.25,12,4,0,0,0,0
Tom Curran,550235,3,0,25,0,8.33,6,1,2,0,0,0
Adil Rashid,244497,4,0,25,1,6.25,10,0,2,0,0,0
Chris Jordan,288992,4,0,40,2,10.00,6,4,1,0,0,0
Moeen Ali,8917,1,0,8,0,8.00,1,1,0,0,0,0
Mitchell Starc,311592,4,0,25,1,6.25,15,4,0,2,0,1
Pat Cummins,489889,3,0,24,0,8.00,7,4,0,1,0,1
Kane Richardson,272262,2,0,19,0,9.50,4,1,1,0,0,1
Glenn Maxwell,325026,2,0,16,0,8.00,3,2,0,0,0,1
Adam Zampa,379504,3.5,0,42,1,10.95,6,5,2,0,0,1
Ashton Agar,505120,4,0,27,2,6.75,6,3,0,0,0,1
