Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,10,0,50,0,5.00,29,2,0,3,0,0
Junaid Khan,259551,9,0,53,2,5.88,23,3,1,1,1,0
Imad Wasim,227758,8,0,20,2,2.50,28,0,0,0,0,0
Mohammad Hafeez,41434,10,0,51,1,5.09,30,2,2,0,0,0
Hasan Ali,681305,8,1,24,3,3.00,29,1,0,0,0,0
Shadab Khan,922943,5,0,20,0,4.00,13,1,0,0,0,0
Kagiso Rabada,550215,7,1,36,0,5.14,29,7,0,0,1,1
Wayne Parnell,265564,4,0,25,0,6.25,12,4,0,0,0,1
Morne Morkel,46538,7,1,18,3,2.57,32,2,0,1,0,1
Chris Morris,439952,5,1,22,0,4.40,19,2,0,1,0,1
Imran Tahir,40618,4,0,16,0,4.00,14,0,1,1,0,1
