Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jaydev Unadkat,390484,4,0,41,1,10.25,7,3,3,0,0,0
Washington Sundar,719715,3,0,19,0,6.33,7,2,0,2,0,0
Ben Stokes,311158,2,0,19,0,9.50,4,2,1,0,0,0
Shardul Thakur,475281,4,0,50,0,12.50,4,9,0,1,0,0
Dan Christian,4864,4,0,20,1,5.00,11,1,0,0,0,0
Imran Tahir,40618,3,0,23,1,7.66,5,0,1,0,1,0
Bhuvneshwar Kumar,326016,4,0,39,1,9.75,9,5,1,1,0,1
Bipul Sharma,35928,4,0,30,1,7.50,10,2,2,0,0,1
Mohammed Siraj,940973,4,0,42,0,10.50,6,4,2,0,0,1
Siddarth Kaul,326017,3,0,45,0,15.00,1,4,3,0,0,1
Rashid Khan,793463,4,0,17,1,4.25,10,1,0,0,0,1
Moises Henriques,5961,1,0,4,0,4.00,2,0,0,0,0,1
