Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammed Shami,481896,10,1,62,0,6.20,29,7,1,1,0,0
Umesh Yadav,376116,10,0,71,4,7.10,31,8,2,4,0,0
Axar Patel,554691,10,0,66,0,6.60,31,6,3,1,0,0
Hardik Pandya,625371,5,0,32,0,6.40,9,2,0,2,0,0
Yuzvendra Chahal,430246,8,0,54,0,6.75,20,2,3,2,0,0
Kedar Jadhav,290716,7,0,38,1,5.42,18,2,1,2,0,0
Pat Cummins,489889,10,0,59,1,5.90,31,6,1,2,0,1
Nathan Coulter-Nile,261354,10,0,56,2,5.60,32,5,2,0,0,1
Kane Richardson,272262,10,0,58,3,5.80,23,3,2,0,0,1
Marcus Stoinis,325012,4.5,0,34,0,7.03,12,4,1,0,0,1
Aaron Finch,5334,0.1,0,1,0,6.00,0,0,0,0,0,1
Adam Zampa,379504,9,0,63,1,7.00,20,3,4,0,0,1
Travis Head,530011,6,0,38,0,6.33,15,2,2,0,0,1
