Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Imad Wasim,227758,2,0,16,0,8.00,6,1,1,1,0,0
Shaheen Shah Afridi,1072470,4,0,22,1,5.50,8,1,0,1,0,0
Mohammad Hasnain,1158100,4,0,20,2,5.00,12,2,0,1,1,0
Haris Rauf,1161606,4,0,27,1,6.75,11,4,0,1,0,0
Shadab Khan,922943,3,0,28,1,9.33,7,4,1,0,0,0
Shoaib Malik,42657,2,0,9,0,4.50,3,0,0,0,0,0
Iftikhar Ahmed,480603,1,0,12,0,12.00,0,0,1,0,0,0
Mahedi Hasan,833087,4,0,28,0,7.00,6,3,0,0,0,1
Shafiul Islam,288305,3,0,27,1,9.00,8,5,0,1,0,1
Al-Amin Hossain,511532,3,0,17,0,5.66,9,2,0,1,0,1
Mustafizur Rahman,330902,3,0,29,0,9.66,4,2,1,1,0,1
Aminul Islam,926597,2,0,16,0,8.00,2,2,0,0,0,1
Afif Hossain,935995,1,0,16,0,16.00,1,2,1,0,0,1
Mahmudullah,56025,0.4,0,3,0,4.50,1,0,0,0,0,1
