Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Benjamin Manenti,1065115,4,0,21,0,5.25,12,3,0,0,0,0
Ben Dwarshuis,679567,4,0,7,3,1.75,18,0,0,0,0,0
Sean Abbott,398666,4,0,25,2,6.25,9,3,0,0,0,0
Steve O'Keefe,7069,4,0,28,1,7.00,8,1,1,1,0,0
Tom Curran,550235,4,0,37,1,9.25,6,1,2,0,1,0
Billy Stanlake,533042,3,0,37,1,12.33,6,6,1,1,0,1
Michael Neser,376169,2,0,11,1,5.50,7,2,0,0,0,1
Peter Siddle,7898,2.1,0,26,0,12.00,4,4,1,0,0,1
Rashid Khan,793463,4,0,39,0,9.75,8,4,2,0,0,1
Ben Laughlin,315623,3,0,13,0,4.33,7,0,0,0,0,1
