Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,1,11,1,2.75,21,2,0,1,0,0
Jasprit Bumrah,625383,6,1,11,2,1.83,29,1,0,1,0,0
Khaleel Ahmed,942645,7,1,29,2,4.14,25,1,1,3,0,0
Ravindra Jadeja,234675,9.5,1,34,4,3.45,37,3,0,1,0,0
Kuldeep Yadav,559235,5,1,18,1,3.60,20,2,0,1,0,0
Kemar Roach,230553,5,2,13,0,2.60,26,2,0,0,0,1
Oshane Thomas,914567,4,0,33,1,8.25,14,5,1,1,1,1
Keemo Paul,677081,2,0,22,0,11.00,4,3,1,0,0,1
Jason Holder,391485,1,0,15,0,15.00,0,1,1,0,0,1
Devendra Bishoo,341593,1.5,0,16,0,8.72,3,1,1,0,0,1
Fabian Allen,670013,1,0,5,0,5.00,1,0,0,0,0,1
