Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,10,0,45,4,4.50,33,1,2,2,0,0
Mohammed Shami,481896,10,0,58,3,5.80,32,7,1,0,0,0
Mohammed Siraj,940973,10,0,76,0,7.60,26,12,0,3,0,0
Kuldeep Yadav,559235,10,0,66,0,6.60,21,3,2,0,0,0
Ravindra Jadeja,234675,10,1,49,1,4.90,28,4,0,1,0,0
Jason Behrendorff,272477,8.2,1,52,1,6.24,25,3,2,0,0,1
Jhye Richardson,774223,10,0,59,1,5.90,26,6,0,2,0,1
Peter Siddle,7898,8,0,58,0,7.25,15,3,1,3,0,1
Nathan Lyon,272279,10,0,59,0,5.90,26,1,3,1,0,1
Marcus Stoinis,325012,9,0,46,1,5.11,26,3,0,0,0,1
Glenn Maxwell,325026,4,0,16,1,4.00,11,0,0,0,0,1
