Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Deepak Chahar,447261,4,0,30,1,7.50,11,4,0,2,0,0
Harbhajan Singh,29264,4,0,39,2,9.75,9,3,2,0,0,0
Ravindra Jadeja,234675,4,0,33,0,8.25,5,2,1,0,0,0
Dwayne Bravo,51439,4,0,34,0,8.50,4,3,0,1,0,0
Imran Tahir,40618,4,0,38,0,9.50,5,0,3,0,0,0
Bhuvneshwar Kumar,326016,4,1,18,1,4.50,15,3,0,0,0,1
Khaleel Ahmed,942645,4,0,26,0,6.50,12,1,2,0,0,1
Shakib Al Hasan,56143,4,0,27,0,6.75,7,1,1,0,0,1
Sandeep Sharma,438362,3.5,0,54,1,14.08,4,6,3,1,0,1
Rashid Khan,793463,4,0,44,1,11.00,7,5,2,1,0,1
