Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,8,0,56,0,7.00,25,7,1,2,0,0
Hardik Pandya,625371,10,1,49,3,4.90,36,8,0,1,0,0
Jasprit Bumrah,625383,10,1,68,1,6.80,30,6,2,3,1,0
Yuvraj Singh,36084,3,0,17,0,5.66,8,2,0,0,0,0
Ravindra Jadeja,234675,10,0,62,2,6.20,25,3,3,0,0,0
Ravichandran Ashwin,26421,9,0,60,0,6.66,21,5,2,1,0,0
Chris Woakes,247235,10,0,75,2,7.50,33,12,2,0,1,1
David Willey,308251,2,0,8,1,4.00,9,0,0,5,0,1
Jake Ball,414990,10,0,56,2,5.60,30,7,0,1,0,1
Liam Plunkett,19264,10,0,65,1,6.50,28,6,2,2,0,1
Ben Stokes,311158,10,0,63,3,6.30,24,5,1,5,0,1
Moeen Ali,8917,8,0,41,0,5.12,21,3,1,0,0,1
