Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sheldon Cottrell,495551,3,0,28,1,9.33,8,3,1,0,0,0
Jason Holder,391485,4,0,29,0,7.25,9,4,0,0,0,0
Fabian Allen,670013,4,0,29,2,7.25,7,2,1,0,0,0
Carlos Brathwaite,457249,4,0,33,1,8.25,7,3,1,1,0,0
Devendra Bishoo,341593,2,0,17,0,8.50,1,2,0,0,0,0
Obed McCoy,906783,3,0,44,1,14.66,3,5,2,0,0,0
David Willey,308251,3,0,18,2,6.00,9,3,0,0,0,1
Tom Curran,550235,1,0,1,0,1.00,5,0,0,0,0,1
Chris Jordan,288992,2,0,6,4,3.00,8,0,0,0,0,1
Adil Rashid,244497,3,0,12,2,4.00,11,0,1,0,0,1
Liam Plunkett,19264,2.5,0,8,2,2.82,12,1,0,0,0,1
