Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jackson Bird,215152,4,0,25,1,6.25,8,2,0,0,0,0
Daniel Worrall,557298,3,0,21,0,7.00,9,4,0,0,0,0
Marcus Stoinis,325012,2,0,32,0,16.00,3,4,2,0,0,0
Dwayne Bravo,51439,4,0,41,0,10.25,2,3,1,1,0,0
Liam Plunkett,19264,3,0,23,1,7.66,6,3,0,0,0,0
Adam Zampa,379504,4,0,35,1,8.75,6,1,2,0,0,0
Jason Behrendorff,272477,4,0,18,0,4.50,13,2,0,0,0,1
Nathan Coulter-Nile,261354,4,0,30,3,7.50,11,3,1,0,0,1
Matthew Kelly,638912,4,0,31,3,7.75,7,3,0,2,1,1
Andrew Tye,459508,4,0,36,2,9.00,6,2,2,0,0,1
Mitchell Marsh,272450,3,0,26,1,8.66,4,2,1,0,0,1
Clint Hinchliffe,774217,1,0,14,0,14.00,0,1,1,0,0,1
