Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sreenath Aravind,290632,4,0,30,2,7.50,9,5,0,0,0,0
Chris Gayle,51880,3,0,24,0,8.00,8,2,1,2,0,0
Shane Watson,8180,4,0,61,0,15.25,7,4,6,2,0,0
Yuzvendra Chahal,430246,4,0,35,1,8.75,5,3,1,0,0,0
Iqbal Abdulla,277237,1,0,10,0,10.00,1,0,1,0,0,0
Chris Jordan,288992,4,0,45,3,11.25,9,6,1,2,0,0
Bhuvneshwar Kumar,326016,4,0,25,0,6.25,13,4,0,1,0,1
Barinder Sran,537126,3,0,41,1,13.66,6,1,4,2,0,1
Ben Cutting,230371,4,0,35,2,8.75,7,2,2,1,0,1
Mustafizur Rahman,330902,4,0,37,1,9.25,9,1,3,0,0,1
Moises Henriques,5961,3,0,40,0,13.33,5,2,4,0,0,1
Bipul Sharma,35928,2,0,17,1,8.50,1,2,0,0,0,1
