Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dhawal Kulkarni,277955,4,0,32,2,8.00,12,1,3,2,0,0
Krishnappa Gowtham,424377,3,0,20,0,6.66,5,2,0,0,0,0
Jofra Archer,669855,4,0,22,3,5.50,12,3,0,0,0,0
Jaydev Unadkat,390484,4,0,31,1,7.75,9,3,1,0,0,0
Shreyas Gopal,344580,2,0,30,0,15.00,1,2,2,1,0,0
Ben Stokes,311158,3,0,31,0,10.33,5,2,1,0,1,0
Mitchell McClenaghan,319439,3,0,32,1,10.66,5,3,1,1,0,1
Jasprit Bumrah,625383,4,0,28,2,7.00,10,3,0,0,1,1
Krunal Pandya,471342,4,0,33,1,8.25,5,2,0,2,0,1
Mustafizur Rahman,330902,4,0,35,1,8.75,6,3,1,0,1,1
Mayank Markande,1081442,2,0,15,0,7.50,3,1,0,0,0,1
Hardik Pandya,625371,2.4,0,25,2,9.37,4,2,1,1,0,1
