Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
James Faulkner,270484,4,0,21,2,5.25,10,0,1,0,0,0
Jofra Archer,669855,4,0,26,0,6.50,10,3,0,1,0,0
Clive Rose,288285,3,0,18,1,6.00,6,1,0,0,0,0
Riley Meredith,961713,4,0,15,3,3.75,14,0,0,1,0,0
Johan Botha,44149,2,0,8,0,4.00,5,0,0,0,0,0
D'Arcy Short,308798,3,0,17,2,5.66,9,1,1,0,0,0
Jason Behrendorff,272477,2,0,13,0,6.50,6,2,0,0,0,1
David Willey,308251,1,0,7,0,7.00,3,1,0,0,0,1
William Bosisto,530015,2,0,9,0,4.50,4,0,0,0,0,1
Jhye Richardson,774223,4,0,22,1,5.50,12,2,0,1,0,1
Nathan Coulter-Nile,261354,3,0,21,1,7.00,8,3,0,0,0,1
Ashton Agar,505120,4,0,19,2,4.75,11,2,0,0,0,1
Andrew Tye,459508,1.3,0,17,0,11.33,2,3,0,1,0,1
