Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Joe Mennie,439288,3,0,46,0,15.33,3,5,2,1,0,0
Harry Gurney,244639,4,0,37,2,9.25,6,4,1,0,0,0
Jack Wildermuth,570854,2,0,18,0,9.00,4,3,0,0,0,0
Mohammad Nabi,25913,3,0,28,0,9.33,6,2,2,0,0,0
Dan Christian,4864,4,0,24,2,6.00,9,1,1,0,0,0
Cameron Boyce,326625,4,0,37,0,9.25,6,1,3,0,0,0
Matt Renshaw,722303,2,0,11,0,5.50,6,1,0,0,0,1
Mujeeb Ur Rahman,974109,4,0,16,1,4.00,16,1,1,0,0,1
Josh Lalor,272385,3,0,12,2,4.00,10,1,0,0,0,1
Brendan Doggett,931603,2.5,0,16,3,5.64,9,1,1,0,0,1
Mitchell Swepson,590326,4,0,22,3,5.50,12,0,1,2,0,1
Ben Cutting,230371,2,0,13,1,6.50,4,0,1,0,0,1
