Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jackson Bird,215152,2,0,19,0,9.50,5,2,1,0,0,0
Steve O'Keefe,7069,3,0,42,0,14.00,4,4,3,0,0,0
Ben Dwarshuis,679567,4,0,38,3,9.50,8,3,2,0,0,0
Carlos Brathwaite,457249,4,0,40,1,10.00,8,4,2,1,0,0
Dan Christian,4864,3,0,48,0,16.00,0,4,3,0,0,0
Lloyd Pope,1076721,4,0,44,1,11.00,6,1,4,3,0,0
Adam Milne,450860,4,0,37,0,9.25,8,3,2,1,0,1
Nathan McAndrew,785323,4,0,57,0,14.25,4,10,0,1,0,1
Brendan Doggett,931603,4,0,24,1,6.00,7,2,0,0,0,1
Tanveer Sangha,1170471,4,0,34,2,8.50,10,6,0,2,0,1
Ben Cutting,230371,3,0,26,1,8.66,2,3,0,0,0,1
Chris Green,787073,1,0,6,0,6.00,1,0,0,0,0,1
