Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Glenn Maxwell,325026,3,0,20,0,6.66,8,3,0,0,0,0
Nathan Coulter-Nile,261354,4,0,29,2,7.25,12,2,2,0,0,0
Lance Morris,1125317,3,0,33,0,11.00,4,1,3,1,0,0
Haris Rauf,1161606,4,0,25,1,6.25,10,3,0,0,0,0
Clint Hinchliffe,774217,2,0,18,0,9.00,2,2,0,0,0,0
Sandeep Lamichhane,960361,4,0,39,2,9.75,10,3,2,1,0,0
Samit Patel,18632,4,0,21,1,5.25,6,0,0,1,0,1
Tom Cooper,219885,2,0,17,0,8.50,2,2,0,0,0,1
Joe Mennie,439288,3,0,28,0,9.33,4,1,2,0,0,1
Richard Gleeson,473191,2,0,24,1,12.00,2,1,2,0,0,1
Cameron Boyce,326625,4,0,37,1,9.25,4,1,2,0,0,1
Dan Christian,4864,2.4,0,28,0,10.50,5,1,2,1,0,1
Will Sutherland,1076722,1,0,12,0,12.00,2,1,1,0,0,1
