Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Daniel Sams,826901,3,0,26,2,8.66,4,3,0,1,0,0
Jonathan Cook,1137279,3,0,29,0,9.66,4,3,1,1,0,0
Chris Tremain,553800,4,0,41,0,10.25,3,1,2,1,0,0
Nathan McAndrew,785323,3,0,19,1,6.33,7,2,0,0,0,0
Chris Green,787073,3,0,19,0,6.33,6,2,0,1,0,0
Arjun Nair,901157,4,0,32,2,8.00,9,2,2,0,0,0
Kane Richardson,272262,4,0,18,0,4.50,14,1,0,1,0,1
Richard Gleeson,473191,3.4,0,36,1,9.81,8,6,0,1,0,1
Harry Gurney,244639,4,0,26,2,6.50,10,3,0,1,0,1
Cameron Boyce,326625,4,0,43,0,10.75,3,3,2,0,0,1
Jack Wildermuth,570854,2,0,14,0,7.00,2,1,0,0,0,1
Dan Christian,4864,2,0,31,0,15.50,0,4,1,1,0,1
