Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ishant Sharma,236779,4,0,29,0,7.25,11,3,1,2,0,0
Sandeep Lamichhane,960361,4,0,40,3,10.00,12,6,2,0,0,0
Kagiso Rabada,550215,4,0,23,2,5.75,13,2,1,0,0,0
Amit Mishra,31107,4,0,41,0,10.25,2,1,3,0,0,0
Axar Patel,554691,3,0,22,2,7.33,5,1,1,0,0,0
Sherfane Rutherford,914541,1,0,5,0,5.00,1,0,0,0,0,0
Mohammed Shami,481896,4,0,21,1,5.25,11,1,1,0,0,1
Sam Curran,662973,3.4,0,34,0,9.27,8,5,0,1,1,1
Hardus Viljoen,375126,4,0,39,2,9.75,7,7,0,1,0,1
Harpreet Brar,1168641,2,0,24,0,12.00,0,2,1,0,0,1
Ravichandran Ashwin,26421,3,0,26,0,8.66,6,2,1,2,0,1
Murugan Ashwin,528067,3,0,20,0,6.66,6,1,0,2,1,1
