Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kagiso Rabada,550215,10,0,50,2,5.00,32,4,0,4,0,0
Chris Morris,439952,10,0,66,0,6.60,29,6,2,2,0,0
Dwaine Pretorius,327830,10,0,61,1,6.10,30,9,0,0,0,0
Keshav Maharaj,267724,10,0,72,1,7.20,17,6,1,0,0,0
Andile Phehlukwayo,540316,10,1,74,1,7.40,28,11,1,2,0,0
Mark Wood,351588,10,0,47,0,4.70,34,4,1,1,0,1
Jake Ball,414990,10,0,81,0,8.10,23,11,1,2,0,1
Ben Stokes,311158,3,0,12,1,4.00,11,1,0,2,0,1
Liam Plunkett,19264,10,0,64,3,6.40,25,5,1,3,0,1
Adil Rashid,244497,6,0,41,0,6.83,11,3,0,1,0,1
Moeen Ali,8917,8,0,59,1,7.37,10,4,1,0,0,1
Joe Root,303669,3,0,18,0,6.00,7,2,0,0,0,1
