Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Starc,311592,4,0,32,2,8.00,10,3,1,1,0,0
Kane Richardson,272262,4,0,25,2,6.25,11,0,2,0,0,0
Pat Cummins,489889,4,0,23,2,5.75,11,1,1,0,0,0
Ashton Agar,505120,4,0,24,0,6.00,5,0,0,0,0,0
Adam Zampa,379504,4,0,30,0,7.50,3,2,0,0,0,0
Lasith Malinga,49758,4,0,22,1,5.50,12,2,0,1,0,1
Lahiru Kumara,784375,4,0,49,1,12.25,8,3,4,3,0,1
Nuwan Pradeep,324358,3.4,0,20,1,5.45,11,1,0,2,0,1
Shehan Jayasuriya,422965,2,0,24,0,12.00,0,0,2,0,0,1
Lakshan Sandakan,429738,4,0,25,0,6.25,5,1,0,0,0,1
