Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Mpofu,55633,10,0,67,1,6.70,25,5,1,2,0,0
Tendai Chatara,425639,10,0,79,1,7.90,20,8,1,1,1,0
Donald Tiripano,392945,7,0,67,0,9.57,15,7,2,4,0,0
Liam Roche,596002,10,1,65,1,6.50,25,4,1,4,0,0
Wellington Masakadza,571703,10,0,66,1,6.60,18,4,1,1,0,0
Prince Masvaure,232442,3,0,19,0,6.33,4,1,0,1,0,0
Mohammad Amir,290948,8,2,19,0,2.37,40,2,1,0,0,1
Junaid Khan,259551,7,0,35,0,5.00,30,2,3,0,0,1
Hasan Ali,681305,9,0,55,2,6.11,30,4,2,3,1,1
Mohammad Nawaz,348148,10,0,47,2,4.70,33,3,1,3,0,1
Shadab Khan,922943,10,0,42,0,4.20,32,2,1,0,0,1
Shoaib Malik,42657,4,0,19,0,4.75,7,0,0,1,0,1
Sarfaraz Ahmed,227760,2,0,15,0,7.50,4,0,1,0,0,1
