Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Abu Hider,550137,4,0,43,0,10.75,6,3,3,1,0,0
Nazmul Islam,446810,4,0,27,0,6.75,12,3,1,0,0,0
Rubel Hossain,300619,4,0,27,2,6.75,8,3,0,0,0,0
Mustafizur Rahman,330902,4,0,38,0,9.50,6,3,2,0,0,0
Mehidy Hasan Miraz,629063,3,0,31,0,10.33,6,2,2,1,0,0
Mahmudullah,56025,1,0,9,0,9.00,0,1,0,0,0,0
Mohammed Siraj,940973,4,0,50,1,12.50,8,8,1,2,1,1
Washington Sundar,719715,4,0,22,3,5.50,13,3,0,1,0,1
Shardul Thakur,475281,4,0,37,1,9.25,6,4,1,0,0,1
Yuzvendra Chahal,430246,4,0,21,1,5.25,13,1,1,2,0,1
Vijay Shankar,477021,4,0,28,0,7.00,6,2,0,0,0,1
