Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohit Sharma,537119,4,0,40,1,10.00,8,4,2,1,0,0
Mujeeb Ur Rahman,974109,2.2,0,28,0,12.00,4,2,2,0,0,0
Ravichandran Ashwin,26421,2.4,0,36,0,13.50,3,4,2,1,0,0
Barinder Sran,537126,3,0,48,1,16.00,5,5,4,0,0,0
Andrew Tye,459508,4,0,41,4,10.25,7,4,2,2,0,0
Axar Patel,554691,4,0,52,0,13.00,4,5,3,1,0,0
Sunil Narine,230558,4,0,44,1,11.00,6,2,4,0,0,1
Prasidh Krishna,917159,4,0,31,2,7.75,10,3,1,2,0,1
Javon Searles,230554,4,0,52,1,13.00,4,3,4,3,0,1
Andre Russell,276298,4,0,41,3,10.25,10,2,4,0,0,1
Kuldeep Yadav,559235,2,0,29,1,14.50,2,1,3,1,0,1
Piyush Chawla,32966,2,0,16,0,8.00,1,1,0,0,0,1
