Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,10,0,45,3,4.50,34,3,1,1,0,0
Jasprit Bumrah,625383,10,2,38,2,3.80,41,3,1,0,0,0
Kedar Jadhav,290716,8,0,31,0,3.87,27,2,0,1,0,0
Hardik Pandya,625371,4,0,23,1,5.75,12,3,0,2,0,0
Axar Patel,554691,10,1,54,1,5.40,28,4,1,1,0,0
Yuzvendra Chahal,430246,8,1,36,2,4.50,25,2,1,0,0,0
Tim Southee,232364,9,1,60,1,6.66,27,7,2,0,0,1
Trent Boult,277912,10,0,54,0,5.40,37,6,1,3,0,1
Adam Milne,450860,8,1,21,1,2.62,34,1,0,1,0,1
Mitchell Santner,502714,10,0,38,1,3.80,30,0,1,0,0,1
Colin de Grandhomme,55395,7,0,40,1,5.71,17,4,0,1,0,1
Colin Munro,232359,2,0,12,0,6.00,4,0,0,2,0,1
