Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dale Steyn,47492,4,0,31,2,7.75,11,5,0,2,0,0
Lungi Ngidi,542023,3,0,37,1,12.33,7,4,2,1,0,0
Kagiso Rabada,550215,3,0,45,0,15.00,4,6,2,2,0,0
Andile Phehlukwayo,540316,4,0,35,1,8.75,8,4,1,2,0,0
Tabraiz Shamsi,379145,4,0,31,2,7.75,6,0,1,5,0,0
JJ Smuts,280490,2,0,15,0,7.50,2,1,0,0,0,0
Mitchell Starc,311592,3,0,23,1,7.66,12,3,0,3,0,1
Kane Richardson,272262,3,0,20,0,6.66,7,1,1,0,0,1
Pat Cummins,489889,2,0,13,2,6.50,6,2,0,0,0,1
Adam Zampa,379504,2.3,0,9,2,3.60,7,0,0,0,0,1
Ashton Agar,505120,4,0,24,5,6.00,12,2,1,0,0,1
