Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Daniel Sams,826901,4,0,46,1,11.50,7,2,4,1,0,0
Ashton Agar,505120,3,0,30,0,10.00,5,2,2,0,0,0
Jhye Richardson,774223,4,0,39,1,9.75,8,4,2,1,0,0
Kane Richardson,272262,4,0,43,3,10.75,10,2,4,1,0,0
Adam Zampa,379504,4,0,43,1,10.75,5,0,4,1,0,0
Marcus Stoinis,325012,1,0,17,0,17.00,0,0,2,0,0,0
Tim Southee,232364,4,0,47,1,11.75,8,3,4,1,0,1
Trent Boult,277912,4,0,30,0,7.50,6,3,0,2,0,1
Kyle Jamieson,625960,4,0,56,0,14.00,6,4,4,1,1,1
Mitchell Santner,502714,4,0,31,4,7.75,6,2,1,1,0,1
Ish Sodhi,559066,3,0,41,1,13.66,5,3,3,2,0,1
James Neesham,355269,1,0,10,2,10.00,4,1,1,0,0,1
