Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jason Behrendorff,272477,4,0,16,2,4.00,13,0,1,0,0,0
Nathan Coulter-Nile,261354,4,0,33,1,8.25,11,5,1,0,0,0
David Willey,308251,4,0,21,1,5.25,14,3,0,2,0,0
Jhye Richardson,774223,3,1,7,3,2.33,14,0,0,1,0,0
Andrew Tye,459508,2.2,1,9,2,3.85,11,0,1,0,0,0
Michael Neser,376169,4,0,23,0,5.75,10,2,0,1,1,1
Billy Stanlake,533042,4,0,18,1,4.50,16,3,0,1,0,1
Rashid Khan,793463,4,1,9,0,2.25,17,0,0,1,0,1
Ben Laughlin,315623,3,0,17,0,5.66,8,2,0,1,0,1
Cameron Valente,605576,2,0,16,1,8.00,2,1,0,0,0,1
Colin Ingram,45705,1,0,7,0,7.00,2,1,0,0,0,1
