Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sohail Khan,317252,4,0,24,1,6.00,10,2,0,0,0,0
Naseem Shah,1158088,4,0,23,0,5.75,15,4,0,1,0,0
Tymal Mills,459257,4,0,30,2,7.50,12,4,1,0,0,0
Mohammad Hasnain,1158100,4,0,33,3,8.25,10,2,2,1,0,0
Anwar Ali,232491,2,0,19,0,9.50,1,1,1,0,0,0
Mohammad Nawaz,348148,2,0,13,1,6.50,3,1,0,0,0,0
Imad Wasim,227758,4,0,20,1,5.00,12,1,1,0,0,1
Mohammad Amir,290948,4,0,30,0,7.50,9,1,2,0,0,1
Umaid Asif,429122,3,0,25,0,8.33,4,3,0,1,0,1
Chris Jordan,288992,4,0,34,1,8.50,6,3,1,0,0,1
Arshad Iqbal,1130463,4,0,43,0,10.75,5,4,2,0,0,1
