Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Trent Boult,277912,4,0,33,0,8.25,10,6,0,0,0,0
Tim Southee,232364,4,0,21,4,5.25,13,1,1,0,0,0
Kyle Jamieson,625960,4,0,43,0,10.75,8,5,2,0,0,0
Scott Kuggeleijn,539548,3,0,33,0,11.00,6,3,2,0,0,0
James Neesham,355269,2,0,10,1,5.00,6,1,0,0,0,0
Ish Sodhi,559066,3,0,21,1,7.00,8,2,1,0,0,0
Shaheen Shah Afridi,1072470,4,0,38,0,9.50,6,6,0,1,0,1
Haris Rauf,1161606,4,0,39,0,9.75,9,4,2,1,0,1
Faheem Ashraf,681117,3.2,0,19,1,5.70,12,2,1,0,0,1
Wahab Riaz,43590,1,0,19,0,19.00,2,0,3,0,0,1
Shadab Khan,922943,4,0,24,0,6.00,8,2,0,0,0,1
Imad Wasim,227758,3,0,25,0,8.33,4,3,0,0,0,1
