Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Trent Boult,277912,4,0,30,2,7.50,13,2,2,2,0,0
Colin de Grandhomme,55395,2,0,16,0,8.00,7,3,0,2,0,0
Umesh Yadav,376116,4,0,40,0,10.00,9,5,2,0,0,0
Sunil Narine,230558,4,0,37,0,9.25,8,6,0,1,0,0
Kuldeep Yadav,559235,3,0,25,1,8.33,5,2,1,0,0,0
Ankit Rajpoot,591650,3,0,14,1,4.66,9,1,0,0,0,0
Tim Southee,232364,4,1,39,2,9.75,11,4,2,1,1,1
Mitchell Johnson,6033,4,0,30,1,7.50,12,4,1,1,0,1
Karn Sharma,30288,3,0,26,1,8.66,8,2,2,0,0,1
Vinay Kumar,35731,3,0,31,2,10.33,6,3,1,2,0,1
Krunal Pandya,471342,2,0,14,0,7.00,2,1,0,0,0,1
Hardik Pandya,625371,4,0,22,2,5.50,9,0,1,0,0,1
