Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jhye Richardson,774223,4,0,19,3,4.75,13,2,0,0,0,0
Jason Behrendorff,272477,3,0,22,0,7.33,8,3,0,0,1,0
Aaron Hardie,1124283,4,0,21,2,5.25,9,1,0,0,0,0
Ashton Turner,500268,1,0,9,0,9.00,1,1,0,1,0,0
Andrew Tye,459508,3,0,35,1,11.66,6,6,1,0,0,0
Mitchell Marsh,272450,2,0,15,0,7.50,4,2,0,0,0,0
Fawad Ahmed,240609,3,0,21,1,7.00,5,2,0,1,0,0
Daniel Worrall,557298,4,0,35,0,8.75,10,4,1,0,0,1
Peter Siddle,7898,3,0,15,0,5.00,7,1,0,1,0,1
Wes Agar,959833,4,0,43,2,10.75,9,7,1,0,0,1
Rashid Khan,793463,4,0,29,1,7.25,10,4,0,0,0,1
Danny Briggs,310107,2.4,0,24,0,9.00,2,3,0,0,0,1
