Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,1,28,2,7.00,11,2,1,0,0,0
Ashish Nehra,31820,4,1,23,0,5.75,13,2,1,0,0,0
Mustafizur Rahman,330902,4,0,17,2,4.25,14,0,1,0,0,0
Barinder Sran,537126,3,0,21,1,7.00,4,1,0,2,0,0
Moises Henriques,5961,3,0,24,1,8.00,5,3,0,2,0,0
Yuvraj Singh,36084,2,0,13,0,6.50,2,0,0,1,0,0
Praveen Kumar,30732,4,0,28,1,7.00,11,4,0,1,0,1
Pradeep Sangwan,279545,2,0,28,0,14.00,3,2,2,1,0,1
Dhawal Kulkarni,277955,4,1,17,2,4.25,16,3,0,0,0,1
Shivil Kaushik,917213,4,0,25,0,6.25,12,3,0,1,0,1
Ravindra Jadeja,234675,2,0,14,0,7.00,4,1,0,0,0,1
Dwayne Bravo,51439,3,0,14,2,4.66,6,0,0,0,0,1
