Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ainsley Ndlovu,596456,4,0,23,0,5.75,11,1,1,0,0,0
Kyle Jarvis,332996,3,0,27,1,9.00,7,1,2,0,2,0
Sean Williams,55870,4,0,34,1,8.50,10,1,3,0,1,0
Chris Mpofu,55633,4,0,30,4,7.50,11,4,1,0,0,0
Ryan Burl,495964,1,0,13,0,13.00,1,1,1,0,0,0
Neville Madziva,453289,1,0,6,0,6.00,3,1,0,0,0,0
Tinotenda Mutombodzi,333001,3,0,18,2,6.00,9,1,1,0,0,0
Mujeeb Ur Rahman,974109,4,0,28,2,7.00,11,3,1,0,0,1
Dawlat Zadran,516561,3.3,0,27,1,7.71,9,1,2,1,0,1
Gulbadin Naib,352048,3,0,19,0,6.33,3,1,0,0,0,1
Mohammad Nabi,25913,4,0,40,0,10.00,7,1,3,2,0,1
Rashid Khan,793463,4,0,29,0,7.25,9,1,2,1,0,1
Fazal Niazai,533949,1,0,13,0,13.00,0,2,0,1,0,1
